mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	33					
5	4	33/2	33/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	_		
6	5	17	17	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	34					
6	5	17	17	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	35					
7	6	20	20	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	36					
7	6	20	20	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	37					
8	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	38					
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	39					
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	40					
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	41					
8	7	21	21	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6			
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	42					
8	7	22	22	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#			
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	43					
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	44					
8	7	24	24	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	45					
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	46					
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	47					
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	48					
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	49					
9	8	25	25	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	5			
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	50					
9	8	51/2	51/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	6\			
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	51					
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	52					
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	53					
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	54					
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	55					
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	56					
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	57					
10	9	31	31	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8			
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	58					
10	9	63/2	63/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				3/8	7			
10	9	32	32	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	59					
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	60					
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	61					
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	62					
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	63					
11	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	64					
11	10	34	34	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h			
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	65					
11	10	35	35	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5		
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	66					
11	10	36	36	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	#		
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	67					
11	10	73/2	73/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	_		
12	11	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	68					
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	69					
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	70					
12	11	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	71					
12	11	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	72					
12	11	38	38	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	?			
12	11	38	38	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	73					
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	74					
12	11	39	39	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	75					
12	11	40	40	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	76					
13	12	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	77					
13	12	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	78					
13	12	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	79					
13	12	44	44	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	80					0
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	81					
13	12	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	82					
13	12	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	83					
13	12	43	43	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
13	12	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	84					
13	12	44	44	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8			
13	12	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	85					
13	12	89/2	89/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7			
14	13	45	45	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	86					1
14	13	91/2	91/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	87					
14	13	46	46	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	88					
14	13	48	48	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	89					
14	13	45	45	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	?			
14	13	45	45	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	90					
14	13	46	46	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	91					
14	13	48	48	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6			
14	13	48	48	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	92					2
14	13	97/2	97/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	?			
14	13	97/2	97/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	93					
15	14	49	49	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	94					
15	14	50	50	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	95					
15	14	51	51	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	96					
15	14	52	52	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	97					
15	14	105/2	105/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	98					
15	14	49	49	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	99					
15	14	50	50	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	100					3
15	14	101/2	101/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	?			
15	14	101/2	101/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	101					
15	14	51	51	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
15	14	51	51	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	102					
15	14	52	52	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	5			
15	14	52	52	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	103					
15	14	105/2	105/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6			
16	15	53	53	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	104					
16	15	54	54	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	105					
16	15	55	55	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	106					
16	15	53	53	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4		
16	15	53	53	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	107					
16	15	54	54	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	5	3	
16	15	54	54	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	108					
16	15	109/2	109/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	_	_	
16	15	55	55	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	109					
